spo,mean_rpomAlone,lwrCL_rpomAlone,uprCL_rpomAlone,naCount_rpomAlone,mean_vib,lwrCL_vib,uprCL_vib,naCount_vib,mean_mari,lwrCL_mari,uprCL_mari,naCount_mari,mean_CC,lwrCL_CC,uprCL_CC,naCount_CC,gene,funct,NCBI,meanNA,Vib_diff,Vib_fold_diff,Mari_diff,Mari_fold_diff,CC_diff,CC_fold_diff
SPO1889,0.275,0.081,0.457,0,0.515,0.336,0.67,0,0.344,0.11,0.52,0,0.579,0.436,0.716,0,SPO1889,"alcohol dehydrogenase, zinc-containing",SPO_RS09600,0,0.24,0.905140814,0.069,0.322976946,0.304,1.07413173
SPO1890,0.166,0,0.505,0,0.318,0,0.65,0,0.094,0,0.287,0,0.335,0,0.678,0,purQ,phosphoribosylformylglycinamidine synthase I,SPO_RS09605,0,0.152,0.937843524,-0.072,-0.82045058,0.169,1.012977854
SPO1891,1.102,0.88,1.321,0,0.905,0.722,1.084,0,0.588,0.209,0.91,0,0.661,0.24,1.01,0,SPO1891,"C4-dicarboxylate transport sensor protein DctB, putative",SPO_RS09610,0,-0.197,-0.284134527,-0.514,-0.906236164,-0.441,-0.737402047
SPO1893,1.129,1.031,1.227,0,1.051,0.932,1.176,0,1.027,0.922,1.131,0,1.041,0.943,1.131,0,SPO1893,"ribonuclease, Rne/Rng family",SPO_RS09620,0,-0.078,-0.103282817,-0.102,-0.136609304,-0.088,-0.117075417
SPO1897,1.089,0.938,1.233,0,1.059,0.903,1.216,0,1.086,0.976,1.194,0,1.114,0.999,1.24,0,SPO1897,hypothetical protein,SPO_RS09635,0,-0.03,-0.040301365,-0.003,-0.003979851,0.025,0.032745279
SPO1898,1.149,1.055,1.245,0,1.037,0.917,1.158,0,1.101,1.021,1.181,0,1.048,0.96,1.135,0,SPO1898,cytochrome P450 family protein,SPO_RS09640,0,-0.112,-0.147962904,-0.048,-0.061564329,-0.101,-0.132740081
SPO1900,0.787,0.597,0.97,0,0.893,0.67,1.049,0,0.944,0.891,1,0,0.856,0.622,1.019,0,tag,DNA-3-methyladenine glycosylase I,SPO_RS09650,0,0.106,0.18229654,0.157,0.262423224,0.069,0.121247161
SPO1901,1.163,0.992,1.311,0,1.137,1.011,1.265,0,1.16,1.064,1.252,0,1.101,0.971,1.231,0,SPO1901,hypothetical protein,SPO_RS09655,0,-0.026,-0.032618843,-0.003,-0.003726291,-0.062,-0.079036628
SPO1902,1.188,1.082,1.309,0,1.121,1.028,1.224,0,1.185,1.137,1.246,0,1.202,1.105,1.306,0,SPO1902,"transcription regulator, TetR family",SPO_RS09660,0,-0.067,-0.083748558,-0.003,-0.003647777,0.014,0.01690206
SPO1903,0.859,0.681,0.995,0,0.884,0.796,0.976,0,0.872,0.756,0.991,0,0.696,0.234,0.993,0,SPO1903,hypothetical protein,SPO_RS09665,0,0.025,0.041388238,0.013,0.021670004,-0.163,-0.303570825
SPO1905,0.958,0.874,1.033,0,1.041,0.99,1.105,0,0.988,0.952,1.027,0,0.976,0.908,1.046,0,fumC,"fumarate hydratase, class II",SPO_RS09675,0,0.083,0.119872508,0.03,0.044485386,0.018,0.026855492
SPO1906,0.986,0.884,1.087,0,0.957,0.804,1.08,0,0.978,0.882,1.063,0,1.079,0.948,1.195,0,SPO1906,hypothetical protein,SPO_RS09680,0,-0.029,-0.043068722,-0.008,-0.011753181,0.093,0.130035313
SPO1907,1.008,0.964,1.067,0,1.02,0.991,1.05,0,1.054,1.033,1.075,0,1.043,0.984,1.107,0,SPO1907,hypothetical protein,SPO_RS09685,0,0.012,0.017073513,0.046,0.064379228,0.035,0.049243519
SPO1908,1.084,1.006,1.153,0,1.014,0.963,1.061,0,0.988,0.831,1.122,0,1.019,0.952,1.088,0,SPO1908,chromate transporter,SPO_RS09690,0,-0.07,-0.096307104,-0.096,-0.13378181,-0.065,-0.089210705
SPO1909,0.971,0.892,1.051,0,0.899,0.788,1.008,0,0.952,0.878,1.022,0,0.937,0.827,1.038,0,SPO1909,hypothetical protein,SPO_RS09695,0,-0.072,-0.11115018,-0.019,-0.028509722,-0.034,-0.051422248
SPO1911,0.904,0.829,0.984,0,0.877,0.735,1.034,0,0.947,0.882,1.02,0,0.907,0.754,1.069,0,SPO1911,hypothetical protein,SPO_RS09700,0,-0.027,-0.04374593,0.043,0.067041653,0.003,0.004779778
SPO1912,0.994,0.838,1.157,0,1.033,0.957,1.115,0,1.033,0.946,1.125,0,1.034,0.923,1.152,0,SPO1912,"transcriptional regulator, GntR family",SPO_RS09705,0,0.039,0.055522497,0.039,0.055522497,0.04,0.056918429
SPO1913,0.956,0.86,1.051,0,0.952,0.896,1.007,0,0.931,0.835,1.011,0,0.921,0.834,1.006,0,dmdA,DmdA,SPO_RS09710,0,-0.004,-0.006049045,-0.025,-0.03822945,-0.035,-0.053809462
SPO1914,0.967,0.868,1.072,0,0.955,0.846,1.062,0,0.969,0.883,1.066,0,0.964,0.855,1.071,0,acuI,NADPH-dependent acrylyl-CoA reductase,SPO_RS09715,0,-0.012,-0.018015157,0.002,0.002980776,-0.003,-0.004482743
SPO1915,1.083,0.902,1.389,361,1.162,0.972,1.399,2233,1.069,0.944,1.304,362,1.243,0.745,1.533,3169,SPO1915,glyoxalase family protein,SPO_RS09720,1531.25,0.079,0.101576826,-0.014,-0.01877139,0.16,0.198793053
SPO1916,1.061,0.976,1.138,0,1.021,0.939,1.105,0,1.039,0.98,1.089,0,1.011,0.945,1.063,0,SPO1916,"aminotransferase, class V",SPO_RS09725,0,-0.04,-0.05544179,-0.022,-0.030229002,-0.05,-0.069641659
SPO1917,1.038,0.958,1.101,0,0.914,0.869,0.961,0,0.986,0.945,1.023,0,0.952,0.867,1.043,0,phrB,deoxyribodipyrimidine photolyase,SPO_RS09730,0,-0.124,-0.183540373,-0.052,-0.074146892,-0.086,-0.124772965
SPO1918,0.99,0.886,1.125,0,1.012,0.886,1.162,0,0.89,0.809,0.996,0,0.948,0.828,1.093,0,cfa,cyclopropane-fatty-acyl-phospholipid synthase,SPO_RS09735,0,0.022,0.03170886,-0.1,-0.153623189,-0.042,-0.062541466
SPO1919,1.045,0.955,1.119,0,1.015,0.915,1.106,0,1.021,0.948,1.071,0,1.03,0.935,1.112,0,trgA,tellurite resistance protein,SPO_RS09740,0,-0.03,-0.042023215,-0.024,-0.033520076,-0.015,-0.020858605
SPO1920,0.943,0.834,1.028,0,0.85,0.674,1.003,0,0.871,0.744,1.008,0,0.931,0.8,1.058,0,trgB,tellurite resistance protein,SPO_RS09745,0,-0.093,-0.14979493,-0.072,-0.114585052,-0.012,-0.018476603
SPO1921,0.446,0.144,0.698,0,1.036,0.989,1.077,0,0.846,0.781,0.917,0,0.77,0.464,0.946,0,SPO1921,pyridoxal-phosphate dependent enzyme,SPO_RS09750,0,0.59,1.215908388,0.4,0.923613953,0.324,0.787814736
SPO1922,1.031,1,1.057,0,1.028,0.992,1.062,0,1.031,0.999,1.06,0,1.025,0.992,1.058,0,SPO1922,mechanosensitive ion channel family protein,SPO_RS09755,0,-0.003,-0.004204068,0,0,-0.006,-0.008420423
SPO1923,1.127,1.091,1.166,0,1.123,1.08,1.168,0,1.103,1.068,1.139,0,1.103,1.071,1.137,0,SPO1923,hypothetical protein,SPO_RS09760,0,-0.004,-0.005129588,-0.024,-0.031054725,-0.024,-0.031054725
SPO1925,1.004,0.976,1.033,0,1.039,1.006,1.067,0,1.065,1.049,1.081,0,1.02,0.993,1.045,0,SPO1925,hypothetical protein,SPO_RS09770,0,0.035,0.049436385,0.061,0.085094161,0.016,0.022809883
SPO1926,1.018,1.003,1.031,0,1.024,1.013,1.035,0,1.02,1.009,1.031,0,1.014,1.008,1.02,0,SPO1926,hypothetical protein,SPO_RS09775,0,0.006,0.008478154,0.002,0.002831591,-0.004,-0.005679909
SPO1927,1.046,1.025,1.069,0,1.047,1.028,1.069,0,1.05,1.034,1.067,0,1.042,1.027,1.056,0,SPO1927,"site-specific recombinase, phage integrase family",SPO_RS09785,0,0.001,0.001378591,0.004,0.005506476,-0.004,-0.005527574
SPO1928,1.129,1.093,1.171,0,1.081,1.052,1.107,0,1.033,1.015,1.052,0,1.059,1.035,1.08,0,SPO1928,Tat (twin-arginine translocation) pathway signal sequence domain protein,SPO_RS09790,0,-0.048,-0.062678963,-0.096,-0.128205232,-0.07,-0.092342897
SPO1929,1.071,1.035,1.106,0,1.06,0.999,1.119,0,1.043,0.997,1.082,0,1.043,0.998,1.094,0,SPO1929,"peptidoglycan binding protein, putative",SPO_RS09795,0,-0.011,-0.014894215,-0.028,-0.038219322,-0.028,-0.038219322
SPO1931,1.08,0.961,1.204,0,1.15,1.068,1.241,0,1.108,1.042,1.184,0,0.966,0.868,1.081,0,SPO1931,"acyl carrier protein, putative",SPO_RS09805,0,0.07,0.090602549,0.028,0.036926569,-0.114,-0.160936218
SPO1932,1.047,1.018,1.071,0,1.058,1.028,1.086,0,1.057,1.029,1.081,0,1.063,1.03,1.092,0,SPO1932,beta-ketoacyl synthase family protein,SPO_RS09810,0,0.011,0.015078185,0.01,0.013713934,0.016,0.021880155
SPO1933,0.836,0.749,0.922,0,0.978,0.898,1.05,0,0.974,0.932,1.014,0,1.058,0.958,1.142,0,SPO1933,invasion associated family protein,SPO_RS09815,0,0.142,0.226331523,0.138,0.22041883,0.222,0.33976478
SPO1934,0.985,0.89,1.085,0,1.051,0.987,1.122,0,1.016,0.936,1.095,0,1.035,0.947,1.132,0,SPO1934,hypothetical protein,SPO_RS09820,0,0.066,0.09356704,0.031,0.044704772,0.05,0.071435138
SPO1935,0.988,0.941,1.034,0,0.979,0.928,1.035,0,0.974,0.967,0.981,0,0.966,0.929,1.013,0,SPO1935,"branched-chain amino acid ABC transporter, permease protein",SPO_RS09825,0,-0.009,-0.013202182,-0.014,-0.02058927,-0.022,-0.032487853
SPO1936,1.039,0.99,1.089,0,0.968,0.925,1.019,0,1.005,0.967,1.047,0,1.03,0.957,1.103,0,SPO1936,"branched-chain amino acid ABC transporter, permease protein",SPO_RS09830,0,-0.071,-0.102116702,-0.034,-0.048000153,-0.009,-0.012551317
SPO1937,0.99,0.894,1.092,0,1.04,0.918,1.14,0,1.019,0.97,1.066,0,1.005,0.945,1.068,0,SPO1937,"branched-chain amino acid ABC transporter, ATP-binding protein",SPO_RS09835,0,0.05,0.071083098,0.029,0.041653621,0.015,0.021695071
SPO1938,0.946,0.907,0.985,0,0.911,0.869,0.949,0,0.971,0.913,1.026,0,0.939,0.907,0.97,0,SPO1938,"branched-chain amino acid ABC transporter, ATP-binding protein",SPO_RS09840,0,-0.035,-0.05438913,0.025,0.037631112,-0.007,-0.010715026
SPO1939,1.078,1.025,1.135,0,1.017,0.978,1.055,0,1.036,0.998,1.071,0,1.031,0.992,1.072,0,SPO1939,"branched-chain amino acid ABC transporter, periplasmic substrate-binding protein",SPO_RS09845,0,-0.061,-0.084037499,-0.042,-0.057333175,-0.047,-0.064312845
SPO1940,1.051,0.849,1.257,0,1.077,0.918,1.268,0,0.983,0.869,1.119,0,1.002,0.864,1.156,0,SPO1940,hypothetical protein,SPO_RS09850,0,0.026,0.035255581,-0.068,-0.096499348,-0.049,-0.068880161
SPO1941,1.022,0.948,1.085,0,1.051,1.021,1.079,0,1.054,1.013,1.088,0,1.075,1.043,1.104,0,SPO1941,"transcriptional regulator, AraC family",SPO_RS09855,0,0.029,0.040367473,0.032,0.044479671,0.053,0.072941464
SPO1943,0.907,0.723,1.047,0,1.002,0.921,1.065,0,0.922,0.777,1.047,0,0.934,0.742,1.107,0,SPO1943,hypothetical protein,SPO_RS09865,0,0.095,0.143708053,0.015,0.0236642,0.027,0.042319999
SPO1944,0.65,0.218,0.921,0,0.989,0.894,1.086,0,0.904,0.753,1.046,0,1.01,0.857,1.122,0,SPO1944,YicC family protein,SPO_RS09870,0,0.339,0.605530803,0.254,0.475883054,0.36,0.63584367
SPO1946,1.042,0.979,1.102,0,1.003,0.969,1.039,0,1.029,0.981,1.079,0,1.025,0.963,1.077,0,SPO1946,bacterial transferase family protein,SPO_RS09880,0,-0.039,-0.055033672,-0.013,-0.018112295,-0.017,-0.023731368
SPO1947,1.015,0.977,1.053,0,0.979,0.914,1.046,0,0.995,0.962,1.03,0,1.006,0.95,1.057,0,SPO1947,"phosphate regulon sensor histidine kinase, putative",SPO_RS09885,0,-0.036,-0.052098962,-0.02,-0.028711297,-0.009,-0.012849422
SPO1948,1.075,1.012,1.144,0,1.059,1.017,1.096,0,1.049,1.008,1.088,0,1.048,1.017,1.079,0,pstS,"phosphate ABC transporter, periplasmic phosphate-binding protein",SPO_RS09890,0,-0.016,-0.02163407,-0.026,-0.035321982,-0.027,-0.036697943
SPO1949,1.093,1.067,1.117,0,1.038,0.997,1.094,0,1.05,1.022,1.079,0,1.057,1.012,1.102,0,pstC,"phosphate ABC transporter, permease protein",SPO_RS09895,0,-0.055,-0.074486957,-0.043,-0.057904073,-0.036,-0.048318024
SPO1950,1.07,1.041,1.099,0,1.031,0.997,1.063,0,1.04,1.019,1.061,0,1.013,0.949,1.061,0,pstA,"phosphate ABC transporter, permease protein",SPO_RS09900,0,-0.039,-0.053566464,-0.03,-0.041027268,-0.057,-0.078976622
SPO1951,1.016,0.922,1.112,0,0.951,0.886,1.017,0,0.967,0.906,1.027,0,1.037,0.974,1.099,0,pstB,"phosphate ABC transporter, ATP-binding protein",SPO_RS09905,0,-0.065,-0.095383156,-0.049,-0.071312607,0.021,0.029515492
SPO1952,1.078,0.935,1.234,0,0.993,0.833,1.172,0,1.009,0.918,1.112,0,0.876,0.662,1.046,0,phoU,phosphate transport system regulatory protein PhoU,SPO_RS09910,0,-0.085,-0.118491555,-0.069,-0.095431004,-0.202,-0.299354403
SPO1953,0.991,0.797,1.193,0,0.816,0.252,1.204,0,1.017,0.825,1.205,0,0.941,0.589,1.235,0,phoB,phosphate regulon transcriptional regulatory protein PhoB,SPO_RS09915,0,-0.175,-0.280315905,0.026,0.037362717,-0.05,-0.074690334
SPO1954,1.003,0.766,1.229,0,1.021,0.69,1.306,0,1.111,0.972,1.249,0,1.077,0.93,1.223,0,SPO1954,"transcriptional regulator, LysR family",SPO_RS09920,0,0.018,0.02566126,0.108,0.147537211,0.074,0.102696644
SPO1955,1.013,0.933,1.102,0,0.724,0.243,1.03,0,1.011,0.885,1.14,0,0.988,0.788,1.188,0,gcdH,glutaryl-CoA dehydrogenase,SPO_RS09925,0,-0.289,-0.484572572,-0.002,-0.002851177,-0.025,-0.036051227
SPO1956,0.898,0.762,1.022,0,0.929,0.835,1.025,0,0.965,0.896,1.033,0,0.946,0.862,1.034,0,sulP,sulfate permease,SPO_RS09930,0,0.031,0.048963152,0.067,0.103813497,0.048,0.075124739
SPO1957,1.025,0.956,1.101,0,1.035,0.967,1.109,0,0.943,0.87,1.013,0,0.983,0.916,1.056,0,SPO1957,"oxidoreductase, short chain dehydrogenase/reductase family",SPO_RS09935,0,0.01,0.014006858,-0.082,-0.120294234,-0.042,-0.060360588
SPO1958,0.884,0.702,1.062,0,0.828,0.511,1.107,0,0.749,0.517,0.931,0,0.706,0.228,1.037,0,SPO1958,acyl-CoA thioesterase II,SPO_RS09940,0,-0.056,-0.094415602,-0.135,-0.239080651,-0.178,-0.324378186
SPO1959,1.11,1.022,1.208,0,1.011,0.905,1.119,0,0.987,0.908,1.071,0,1.04,0.958,1.123,0,SPO1959,acetoacetyl-CoA synthase,SPO_RS09945,0,-0.099,-0.134776679,-0.123,-0.169437687,-0.07,-0.093976148
SPO1960,0.952,0.822,1.069,0,1.014,0.966,1.046,0,0.994,0.916,1.054,0,1.001,0.948,1.04,0,SPO1960,beta-lactamase,SPO_RS09950,0,0.062,0.091024174,0.042,0.062284278,0.049,0.072408496
SPO1961,1.034,0.933,1.139,0,0.997,0.857,1.122,0,0.938,0.859,1.017,0,0.882,0.713,1.057,0,SPO1961,"transcriptional regulator, IclR family",SPO_RS09955,0,-0.037,-0.052570776,-0.096,-0.140576358,-0.152,-0.229385625
SPO1962,0.89,0.76,1.032,0,0.766,0.575,0.942,0,0.965,0.887,1.04,0,0.928,0.757,1.063,0,SPO1962,phosphotransferase family protein,SPO_RS09960,0,-0.124,-0.216460944,0.075,0.116723606,0.038,0.060319469
SPO1963,0.793,0.684,0.9,0,1.018,0.958,1.076,0,0.994,0.891,1.085,0,0.993,0.914,1.075,0,SPO1963,phosphoglycerate mutase family protein,SPO_RS09965,0,0.225,0.36034479,0.201,0.325924986,0.2,0.324472852
SPO1964,0.946,0.872,1.008,0,0.949,0.883,1.013,0,0.939,0.9,0.977,0,0.921,0.853,0.981,0,SPO1964,hypothetical protein,SPO_RS09970,0,0.003,0.004567904,-0.007,-0.010715026,-0.025,-0.038639027
SPO1966,0.809,0.607,1.284,9,1.302,1.022,1.727,0,0.726,0.514,1.146,16,1.149,0.877,1.596,0,SPO1966,"oxidoreductase, short chain dehydrogenase/reductase family",SPO_RS09980,6.25,0.493,0.686517841,-0.083,-0.156170154,0.34,0.50616719
SPO1967,0.882,0.715,1.048,0,0.912,0.781,1.056,0,0.963,0.832,1.094,0,1.001,0.841,1.162,0,SPO1967,"acyl-CoA dehydrogenase, putative",SPO_RS09985,0,0.03,0.048255169,0.081,0.126757142,0.119,0.182591413
SPO1969,0.993,0.873,1.135,0,0.996,0.876,1.138,0,0.978,0.885,1.098,0,0.887,0.747,1.033,0,SPO1969,"oxidoreductase, zinc-binding dehydrogenase family",SPO_RS09995,0,0.003,0.004352025,-0.015,-0.021959253,-0.106,-0.162859613
SPO1970,0.99,0.886,1.094,0,0.813,0.555,1.046,0,0.942,0.827,1.06,0,1.051,0.961,1.16,0,SPO1970,phosphoglycerate mutase family protein,SPO_RS10000,0,-0.177,-0.284173173,-0.048,-0.071701465,0.061,0.086262239
SPO1971,0.973,0.846,1.105,0,0.819,0.643,0.984,0,0.84,0.749,0.944,0,0.618,0.376,0.845,0,SPO1971,enoyl-CoA hydratase/isomerase family protein,SPO_RS10005,0,-0.154,-0.248576353,-0.133,-0.212050477,-0.355,-0.654832967
SPO1972,1.029,0.891,1.154,0,1.171,1.068,1.293,0,0.935,0.711,1.119,0,0.976,0.707,1.166,0,SPO1972,nodulation protein N,SPO_RS10010,0,0.142,0.186498094,-0.094,-0.138204712,-0.053,-0.076289929
SPO1973,0,0,0,0,0.142,0,0.431,0,0,0,0,0,0,0,0,0,aroQ,"3-dehydroquinate dehydratase, type II",SPO_RS10015,0,0.142,Inf,0,NA,0,NA
SPO1974,1.039,0.984,1.077,0,0.965,0.944,0.99,0,1.032,1.001,1.062,0,0.981,0.935,1.029,0,SPO1974,"autoinducer-binding transcriptional regulator, LuxR family",SPO_RS10020,0,-0.074,-0.106594807,-0.007,-0.009752683,-0.058,-0.082870613
SPO1975,1.199,1.005,1.403,0,1.017,0.615,1.305,1,1.062,0.901,1.243,0,0.806,0.303,1.168,18,tsf,translation elongation factor Ts,SPO_RS10025,4.75,-0.182,-0.23751198,-0.137,-0.175047893,-0.393,-0.572979915
SPO1977,0.923,0.845,0.992,0,0.963,0.904,1.015,0,0.893,0.841,0.941,0,0.948,0.88,1.03,0,SPO1977,hypothetical protein,SPO_RS10035,0,0.04,0.06120515,-0.03,-0.047670473,0.025,0.038556411
SPO1978,1.011,0.917,1.111,0,0.82,0.73,0.918,0,0.917,0.784,1.041,0,0.931,0.856,1.015,0,SPO1978,hypothetical protein,SPO_RS10040,0,-0.191,-0.302087182,-0.094,-0.140789358,-0.08,-0.118929924
SPO1982,0.973,0.894,1.056,0,0.872,0.729,1.033,0,0.897,0.803,1.017,0,0.826,0.61,0.991,0,SPO1982,hypothetical protein,,0,-0.101,-0.15811167,-0.076,-0.11733182,-0.147,-0.236298023
SPO1983,1.068,0.975,1.165,0,1.05,0.979,1.137,0,0.954,0.78,1.085,0,0.967,0.877,1.051,0,chpT,histidine phosphotransferase,SPO_RS10060,0,-0.018,-0.024522319,-0.114,-0.162850476,-0.101,-0.143323852
SPO1984,0.828,0.773,0.882,0,0.819,0.79,0.849,0,0.796,0.757,0.859,0,0.919,0.902,0.936,0,proA,gamma-glutamyl phosphate reductase,SPO_RS10065,0,-0.009,-0.015767316,-0.032,-0.056862337,0.091,0.150434094
SPO1985,0.881,0.777,0.995,0,0.892,0.776,0.992,0,0.852,0.736,0.964,0,0.956,0.824,1.107,0,proB,glutamate 5-kinase,SPO_RS10070,0,0.011,0.017901691,-0.029,-0.048288589,0.075,0.117868599
SPO1986,0.924,0.818,1.005,0,0.623,0.204,0.88,0,0.811,0.752,0.882,0,0.807,0.63,0.986,0,obg,GTPase Obg (EC 3.6.5.-) (GTP-binding protein Obg),SPO_RS10075,0,-0.301,-0.568660688,-0.113,-0.188190937,-0.117,-0.195324178
SPO1987,1.118,0.985,1.266,0,1.097,0.998,1.217,0,1.067,0.967,1.184,0,1.097,0.985,1.224,0,SPO1987,"acetyltransferase, GNAT family",SPO_RS10080,0,-0.021,-0.027356662,-0.051,-0.067360012,-0.021,-0.027356662
SPO1988,1.091,1.016,1.157,0,1.019,0.949,1.084,0,1.012,0.939,1.078,0,1.044,0.975,1.104,0,SPO1988,"transporter, LysE family",SPO_RS10085,0,-0.072,-0.09849705,-0.079,-0.108441812,-0.047,-0.06352939
SPO1991,0.983,0.942,1.03,0,1.006,0.963,1.051,0,0.983,0.938,1.032,0,0.966,0.91,1.019,0,SPO1991,hypothetical protein,SPO_RS10100,0,0.023,0.033366983,0,0,-0.017,-0.025168228
SPO1992,0.909,0.837,0.976,0,0.979,0.888,1.076,0,0.961,0.861,1.056,0,0.94,0.824,1.027,0,SPO1992,hypothetical protein,SPO_RS10105,0,0.07,0.107028565,0.052,0.080256137,0.031,0.048380462
SPO1994,1.081,0.893,1.314,0,1.041,0.88,1.246,0,1.066,0.924,1.255,0,1.06,0.9,1.261,0,SPO1994,"type I secretion membrane fusion protein, HlyD family",SPO_RS10115,0,-0.04,-0.054396454,-0.015,-0.020159085,-0.021,-0.028302258
SPO1995,0.888,0.731,1.029,0,0.899,0.795,1.006,0,0.96,0.874,1.044,0,0.941,0.846,1.051,0,SPO1995,"ABC transporter, ATP-binding/permease protein",SPO_RS10120,0,0.011,0.017761439,0.072,0.112474729,0.053,0.083635046
SPO1996,0.967,0.879,1.061,0,0.906,0.813,1.003,0,0.936,0.804,1.058,0,0.937,0.856,1.021,0,SPO1996,hypothetical protein,,0,-0.061,-0.094004839,-0.031,-0.04700736,-0.03,-0.045466842
SPO1997,0.817,0.611,1.026,0,0.962,0.889,1.051,0,0.932,0.805,1.081,0,0.945,0.842,1.055,0,SPO1997,hypothetical protein,SPO_RS10130,0,0.145,0.235700816,0.115,0.189993877,0.128,0.209978251
SPO1998,0.937,0.875,0.996,0,0.909,0.825,0.993,0,0.942,0.873,1.006,0,1.014,0.947,1.079,0,SPO1998,hypothetical protein,SPO_RS22880,0,-0.028,-0.043768753,0.005,0.007678012,0.077,0.113936699
SPO1999,0.949,0.873,1.02,0,0.996,0.945,1.045,0,0.988,0.939,1.031,0,0.995,0.928,1.055,0,SPO1999,Collagen domain protein,SPO_RS23090,0,0.047,0.069737655,0.039,0.058102955,0.046,0.068288438
SPO2000,0.678,0,1.287,89,0.77,0.27,1.107,33,0.882,0.691,1.089,15,0.755,0.206,1.242,36,SPO2000,endoribonuclease L-PSP family protein,SPO_RS10150,43.25,0.092,0.183573172,0.204,0.379493382,0.077,0.155191371
SPO2001,0.865,0.746,0.985,0,0.837,0.714,0.987,0,0.897,0.784,1.009,0,0.895,0.754,1.033,0,SPO2001,"oxidoreductase, FAD-binding protein",SPO_RS10155,0,-0.028,-0.04747251,0.032,0.052407852,0.03,0.04918755
SPO2002,1.133,0.978,1.274,0,0.975,0.874,1.057,0,0.983,0.906,1.068,0,1.068,1.01,1.128,0,SPO2002,acetylpolyamine aminohydrolase,SPO_RS10160,0,-0.158,-0.216673737,-0.15,-0.204884539,-0.065,-0.085236214
SPO2003,0.834,0.722,0.939,0,0.87,0.785,0.942,0,0.881,0.756,1.004,0,0.956,0.844,1.07,0,SPO2003,"acetyltransferase, GNAT family",SPO_RS10165,0,0.036,0.060968017,0.047,0.079094635,0.122,0.196963235
SPO2004,0.989,0.917,1.063,0,1.014,0.958,1.073,0,1.043,0.985,1.104,0,1.018,0.941,1.091,0,SPO2004,hypothetical protein,SPO_RS10170,0,0.025,0.036015226,0.054,0.076696732,0.029,0.041695135
SPO2005,1.077,0.929,1.218,0,0.992,0.864,1.119,0,0.883,0.742,1.026,0,0.719,0.23,1.036,0,SPO2005,"aminotransferase, class III",SPO_RS10175,0,-0.085,-0.118606224,-0.194,-0.286532907,-0.358,-0.582954574
SPO2006,0.945,0.825,1.057,0,0.824,0.7,0.955,0,0.929,0.83,1.021,0,0.893,0.796,0.984,0,SPO2006,"spermidine/putrescine ABC transporter, ATP-binding protein",SPO_RS10180,0,-0.121,-0.197669992,-0.016,-0.024635733,-0.052,-0.081654154
SPO2007,0.927,0.864,0.987,0,0.985,0.894,1.061,0,0.971,0.911,1.034,0,0.983,0.893,1.076,0,SPO2007,"spermidine/putrescine ABC transporter, periplasmic substrate-binding protein",SPO_RS10185,0,0.058,0.087554386,0.044,0.066901957,0.056,0.084622078
SPO2008,0.852,0,1.17,77,1.043,0.405,1.435,14,0.739,0,1.097,210,0.61,0,1.14,198,SPO2008,"spermidine/putrescine ABC transporter, permease protein",SPO_RS10190,124.75,0.191,0.291813822,-0.113,-0.205279066,-0.242,-0.482044188
SPO2009,0.557,0.185,0.81,0,0.594,0.197,0.906,0,0.842,0.734,0.934,0,0.61,0.218,0.95,0,SPO2009,"spermidine/putrescine ABC transporter, permease protein",SPO_RS10195,0,0.037,0.092785603,0.285,0.596142906,0.053,0.131131915
SPO2010,1.027,0.903,1.147,0,1.01,0.919,1.097,0,0.989,0.904,1.072,0,0.977,0.887,1.068,0,SPO2010,"transcriptional regulator, LysR family",SPO_RS10200,0,-0.017,-0.024080889,-0.038,-0.054393756,-0.05,-0.072005714
SPO2013,1.01,0.932,1.098,0,0.982,0.915,1.045,0,0.954,0.903,1.002,0,0.919,0.858,0.976,0,SPO2013,hypothetical protein,SPO_RS10215,0,-0.028,-0.040560363,-0.056,-0.082294122,-0.091,-0.136218526
SPO2015,0,0,0,32,0.348,0,1.009,53,0,0,0,31,0.084,0,0.312,34,SPO2015,hypothetical protein,SPO_RS10225,37.5,0.348,Inf,0,NA,0.084,Inf
SPO2016,1.212,1.126,1.327,0,1.199,1.116,1.292,0,1.003,0.94,1.077,0,1.058,0.919,1.192,0,SPO2016,hypothetical protein,SPO_RS10230,0,-0.013,-0.01555804,-0.209,-0.273068093,-0.154,-0.196050071
SPO2021,0,0,0,3119,0.415,0,1.088,2215,0.37,0,0.946,2244,0,0,0,3163,SPO2021,hypothetical protein,SPO_RS10255,2685.25,0.415,Inf,0.37,Inf,0,NA
SPO2023,0.432,0,1.184,2209,0.438,0,1.204,2289,0.418,0,1.132,2228,0,0,0,3251,sufB,FeS assembly protein SufB,SPO_RS10265,2494.25,0.006,0.019899557,-0.014,-0.04752837,-0.432,#NAME?
SPO2024,0,0,0,3205,0.141,0,0.583,3154,0.559,0,1.242,2278,0.109,0,0.442,3146,SPO2024,Aminotransferase,SPO_RS10270,2945.75,0.141,Inf,0.559,Inf,0.109,Inf
SPO2025,1.12,1.032,1.213,0,0.93,0.762,1.095,0,0.977,0.87,1.092,0,0.675,0.248,1.041,0,SPO2025,"iron-sulfur cluster assembly transcription factor IscR, putative",SPO_RS10275,0,-0.19,-0.268196111,-0.143,-0.197068265,-0.445,-0.730539325
